Nº doc.cálc.,Cta.contrato,Contrato,Porción,PosDoc,CDoc,MA,FinPerCálc,Válido de,Validez a,CtdCálc,Cantidad cálculo,ContPorTmp,kwh
57620435070,600000198872,507438501,SV_78,000001,ZKWH,,15/05/2021,15/04/2021,15/05/2021,"4,910",0.60000000000000,31.0000,31.60000000000000
57620435070,600000198872,507438501,SV_78,000002,ZKW,,15/05/2021,15/04/2021,15/05/2021,11,0.12600000000000,31.0000,31.12600000000000
57620435070,600000198872,507438501,SV_78,000003,ZFP,,15/05/2021,15/04/2021,15/05/2021,0,0.70200000000000,31.0000,31.70200000000000
57320509891,600000198872,507438501,SV_78,000001,ZKWH,,16/07/2021,16/06/2021,14/07/2021,"4,551",0.87740000000000,29.0000,29.87740000000000
57320509891,600000198872,507438501,SV_78,000002,ZKWH,,16/07/2021,15/07/2021,16/07/2021,313,0.92260000000000,2.0000,2.92260000000000
57320509891,600000198872,507438501,SV_78,000003,ZKW,,16/07/2021,16/06/2021,16/07/2021,10,0.08000000000000,31.0000,31.08000000000000
57320509891,600000198872,507438501,SV_78,000004,ZFP,,16/07/2021,16/06/2021,16/07/2021,0,0.68800000000000,31.0000,31.68800000000000
58340403800,600000198872,507438501,SV_78,000001,ZKWH,,16/08/2021,17/07/2021,16/08/2021,"4,917",0.50000000000000,31.0000,31.50000000000000
58340403800,600000198872,507438501,SV_78,000002,ZKW,,16/08/2021,17/07/2021,16/08/2021,10,0.57400000000000,31.0000,31.57400000000000
58340403800,600000198872,507438501,SV_78,000003,ZFP,,16/08/2021,17/07/2021,16/08/2021,0,0.69500000000000,31.0000,31.69500000000000
56000728125,600000198872,507438501,SV_78,000001,ZKWH,,15/10/2021,17/09/2021,14/10/2021,"4,635",0.44820000000000,28.0000,28.44820000000000
56000728125,600000198872,507438501,SV_78,000002,ZKWH,,15/10/2021,15/10/2021,15/10/2021,165,0.55180000000000,1.0000,1.55180000000000
56000728125,600000198872,507438501,SV_78,000003,ZKW,,15/10/2021,17/09/2021,15/10/2021,11,0.00600000000000,29.0000,29.00600000000000
56000728125,600000198872,507438501,SV_78,000004,ZFP,,15/10/2021,17/09/2021,15/10/2021,0,0.74600000000000,29.0000,29.74600000000000
58400407530,600000198872,507438501,SV_78,000001,ZKWH,,16/09/2021,17/08/2021,16/09/2021,"4,997",0.60000000000000,31.0000,31.60000000000000
58400407530,600000198872,507438501,SV_78,000002,ZKW,,16/09/2021,17/08/2021,16/09/2021,10,0.44900000000000,31.0000,31.44900000000000
58400407530,600000198872,507438501,SV_78,000003,ZFP,,16/09/2021,17/08/2021,16/09/2021,0,0.73300000000000,31.0000,31.73300000000000
58880392283,600000198872,507438501,SV_78,000003,ZFP,,15/11/2021,16/10/2021,15/11/2021,0,0.75000000000000,31.0000,31.75000000000000
58880392283,600000198872,507438501,SV_78,000001,ZKWH,,15/11/2021,16/10/2021,15/11/2021,"5,096",0.00000000000000,31.0000,31.00000000000000
58880392283,600000198872,507438501,SV_78,000002,ZKW,,15/11/2021,16/10/2021,15/11/2021,10,0.54500000000000,31.0000,31.54500000000000
55880847161,600000198872,507438501,SV_78,000001,ZKWH,,14/05/2022,14/04/2022,14/05/2022,"4,694",0.90000000000000,31.0000,31.90000000000000
55880847161,600000198872,507438501,SV_78,000002,ZKW,,14/05/2022,14/04/2022,14/05/2022,10,0.70400000000000,31.0000,31.70400000000000
55880847161,600000198872,507438501,SV_78,000003,ZFP,,14/05/2022,14/04/2022,14/05/2022,0,0.74200000000000,31.0000,31.74200000000000
58040474377,600000198872,507438501,SV_78,000001,ZKWH,,14/01/2022,15/12/2021,14/01/2022,"4,662",0.10000000000000,31.0000,31.10000000000000
58040474377,600000198872,507438501,SV_78,000002,ZKW,,14/01/2022,15/12/2021,14/01/2022,10,0.13200000000000,31.0000,31.13200000000000
58040474377,600000198872,507438501,SV_78,000003,ZFP,,14/01/2022,15/12/2021,14/01/2022,0,0.74400000000000,31.0000,31.74400000000000
57680521967,600000198872,507438501,SV_78,000001,ZKWH,,16/03/2022,15/02/2022,16/03/2022,"4,521",0.70000000000000,30.0000,30.70000000000000
57680521967,600000198872,507438501,SV_78,000002,ZKW,,16/03/2022,15/02/2022,16/03/2022,11,0.46200000000000,30.0000,30.46200000000000
57680521967,600000198872,507438501,SV_78,000003,ZFP,,16/03/2022,15/02/2022,16/03/2022,0,0.75100000000000,30.0000,30.75100000000000
56900689253,600000198872,507438501,SV_78,000001,ZKWH,,14/09/2022,16/08/2022,14/09/2022,"5,160",0.10000000000000,30.0000,30.10000000000000
56900689253,600000198872,507438501,SV_78,000002,ZKW,,14/09/2022,16/08/2022,14/09/2022,11,0.36100000000000,30.0000,30.36100000000000
56900689253,600000198872,507438501,SV_78,000003,ZFP,,14/09/2022,16/08/2022,14/09/2022,0,0.67200000000000,30.0000,30.67200000000000
57260640368,600000198872,507438501,SV_78,000004,ZFP,,15/07/2022,15/06/2022,15/07/2022,0,0.68500000000000,31.0000,31.68500000000000
57260640368,600000198872,507438501,SV_78,000001,ZKWH,,15/07/2022,15/06/2022,14/07/2022,"4,779",0.48380000000000,30.0000,30.48380000000000
57260640368,600000198872,507438501,SV_78,000002,ZKWH,,15/07/2022,15/07/2022,15/07/2022,159,0.31620000000000,1.0000,1.31620000000000
57260640368,600000198872,507438501,SV_78,000003,ZKW,,15/07/2022,15/06/2022,15/07/2022,11,0.15500000000000,31.0000,31.15500000000000
56600728765,600000198872,507438501,SV_78,000001,ZKWH,,14/10/2022,15/09/2022,14/10/2022,"4,744",0.10000000000000,30.0000,30.10000000000000
56600728765,600000198872,507438501,SV_78,000002,ZKW,,14/10/2022,15/09/2022,14/10/2022,10,0.96300000000000,30.0000,30.96300000000000
56600728765,600000198872,507438501,SV_78,000003,ZFP,,14/10/2022,15/09/2022,14/10/2022,0,0.68200000000000,30.0000,30.68200000000000
55880660213,500000000217,507472901,PINTELFO,000001,ZKWH,,15/03/2021,13/02/2021,15/03/2021,"3,219",0.80000000000000,31.0000,31.80000000000000
55880660213,500000000217,507472901,PINTELFO,000002,ZKW,,15/03/2021,13/02/2021,15/03/2021,5,0.52900000000000,31.0000,31.52900000000000
55880660213,500000000217,507472901,PINTELFO,000003,ZFP,,15/03/2021,13/02/2021,15/03/2021,1,0.00000000000000,31.0000,31.00000000000000
57440470682,500000000217,507472901,PINTELFO,000001,ZKWH,,16/07/2021,16/06/2021,14/07/2021,0,0.00000000000000,29.0000,29.00000000000000
57440470682,500000000217,507472901,PINTELFO,000002,ZKWH,,16/07/2021,15/07/2021,16/07/2021,0,0.00000000000000,2.0000,2.00000000000000
57440470682,500000000217,507472901,PINTELFO,000003,ZKW,,16/07/2021,16/06/2021,16/07/2021,0,0.00000000000000,31.0000,31.00000000000000
57440470682,500000000217,507472901,PINTELFO,000004,ZFP,,16/07/2021,16/06/2021,16/07/2021,1,0.00000000000000,31.0000,31.00000000000000
57560614079,600000363518,508315201,ST_01,000004,ZKW,,01/11/2022,02/10/2022,01/11/2022,9,0.79200000000000,31.0000,31.79200000000000
57560614079,600000363518,508315201,ST_01,000001,ZKWHP,,01/11/2022,02/10/2022,01/11/2022,216,0.10000000000000,31.0000,31.10000000000000
57560614079,600000363518,508315201,ST_01,000002,ZKWHV,,01/11/2022,02/10/2022,01/11/2022,259,0.90000000000000,31.0000,31.90000000000000
57560614079,600000363518,508315201,ST_01,000003,ZKWHR,,01/11/2022,02/10/2022,01/11/2022,"1,122",0.70000000000000,31.0000,31.70000000000000
57560614079,600000363518,508315201,ST_01,000005,ZFP,,01/11/2022,02/10/2022,01/11/2022,0,0.98800000000000,31.0000,31.98800000000000
57320458559,500000000217,507472901,PINTELFO,000001,ZKWH,,12/02/2021,15/01/2021,12/02/2021,"2,857",0.30000000000000,29.0000,29.30000000000000
57320458559,500000000217,507472901,PINTELFO,000002,ZKW,,12/02/2021,15/01/2021,12/02/2021,5,0.21100000000000,29.0000,29.21100000000000
57320458559,500000000217,507472901,PINTELFO,000003,ZFP,,12/02/2021,15/01/2021,12/02/2021,1,0.00000000000000,29.0000,29.00000000000000
57440438994,500000000217,507472901,PINTELFO,000001,ZKWH,,14/04/2021,16/03/2021,14/04/2021,"3,347",0.30000000000000,30.0000,30.30000000000000
57440438994,500000000217,507472901,PINTELFO,000002,ZKW,,14/04/2021,16/03/2021,14/04/2021,5,0.68800000000000,30.0000,30.68800000000000
57440438994,500000000217,507472901,PINTELFO,000003,ZFP,,14/04/2021,16/03/2021,14/04/2021,1,0.00000000000000,30.0000,30.00000000000000
57620435342,500000000217,507472901,PINTELFO,000001,ZKWH,,15/05/2021,15/04/2021,15/05/2021,"2,708",0.00000000000000,31.0000,31.00000000000000
57620435342,500000000217,507472901,PINTELFO,000002,ZKW,,15/05/2021,15/04/2021,15/05/2021,5,0.63100000000000,31.0000,31.63100000000000
57620435342,500000000217,507472901,PINTELFO,000003,ZFP,,15/05/2021,15/04/2021,15/05/2021,1,0.00000000000000,31.0000,31.00000000000000
56420744268,500000000217,507472901,PINTELFO,000001,ZKWH,,13/04/2022,17/03/2022,13/04/2022,0,0.00000000000000,28.0000,28.00000000000000
56420744268,500000000217,507472901,PINTELFO,000002,ZKW,,13/04/2022,17/03/2022,13/04/2022,0,0.00000000000000,28.0000,28.00000000000000
56420744268,500000000217,507472901,PINTELFO,000003,ZFP,,13/04/2022,17/03/2022,13/04/2022,1,0.00000000000000,28.0000,28.00000000000000
55701016782,500000000217,507472901,PINTELFO,000001,ZKWH,,14/10/2022,15/09/2022,14/10/2022,0,0.00000000000000,30.0000,30.00000000000000
55701016782,500000000217,507472901,PINTELFO,000002,ZKW,,14/10/2022,15/09/2022,14/10/2022,0,0.00000000000000,30.0000,30.00000000000000
55701016782,500000000217,507472901,PINTELFO,000003,ZFP,,14/10/2022,15/09/2022,14/10/2022,0,0.90000000000000,30.0000,30.90000000000000
56300637409,500000000217,507472901,PINTELFO,000001,ZKWH,,15/06/2021,16/05/2021,15/06/2021,7,0.80000000000000,31.0000,31.80000000000000
56300637409,500000000217,507472901,PINTELFO,000002,ZKW,,15/06/2021,16/05/2021,15/06/2021,2,0.63000000000000,31.0000,31.63000000000000
56300637409,500000000217,507472901,PINTELFO,000003,ZFP,,15/06/2021,16/05/2021,15/06/2021,1,0.00000000000000,31.0000,31.00000000000000
56360823463,600000363536,508315401,ST_01,000001,ZKWHP,,01/11/2022,02/10/2022,01/11/2022,"1,269",0.40000000000000,31.0000,31.40000000000000
56360823463,600000363536,508315401,ST_01,000002,ZKWHV,,01/11/2022,02/10/2022,01/11/2022,"1,362",0.80000000000000,31.0000,31.80000000000000
56360823463,600000363536,508315401,ST_01,000003,ZKWHR,,01/11/2022,02/10/2022,01/11/2022,"2,923",0.20000000000000,31.0000,31.20000000000000
56360823463,600000363536,508315401,ST_01,000004,ZKW,,01/11/2022,02/10/2022,01/11/2022,11,0.30200000000000,31.0000,31.30200000000000
56360823463,600000363536,508315401,ST_01,000005,ZFP,,01/11/2022,02/10/2022,01/11/2022,1,0.00000000000000,31.0000,31.00000000000000
60020235856,500000000217,507472901,PINTELFO,000001,ZKWH,,16/08/2021,17/07/2021,16/08/2021,0,0.10000000000000,31.0000,31.10000000000000
60020235856,500000000217,507472901,PINTELFO,000002,ZKW,,16/08/2021,17/07/2021,16/08/2021,0,0.10500000000000,31.0000,31.10500000000000
60020235856,500000000217,507472901,PINTELFO,000003,ZFP,,16/08/2021,17/07/2021,16/08/2021,1,0.00000000000000,31.0000,31.00000000000000
58580395418,500000000217,507472901,PINTELFO,000001,ZKWH,,16/09/2021,17/08/2021,16/09/2021,0,0.00000000000000,31.0000,31.00000000000000
58580395418,500000000217,507472901,PINTELFO,000002,ZKW,,16/09/2021,17/08/2021,16/09/2021,0,0.10500000000000,31.0000,31.10500000000000
58580395418,500000000217,507472901,PINTELFO,000003,ZFP,,16/09/2021,17/08/2021,16/09/2021,1,0.00000000000000,31.0000,31.00000000000000
57440499698,500000000217,507472901,PINTELFO,000001,ZKWH,,15/10/2021,17/09/2021,14/10/2021,0,0.00000000000000,28.0000,28.00000000000000
57440499698,500000000217,507472901,PINTELFO,000002,ZKWH,,15/10/2021,15/10/2021,15/10/2021,0,0.00000000000000,1.0000,1.00000000000000
57440499698,500000000217,507472901,PINTELFO,000003,ZKW,,15/10/2021,17/09/2021,15/10/2021,0,0.00000000000000,29.0000,29.00000000000000
57440499698,500000000217,507472901,PINTELFO,000004,ZFP,,15/10/2021,17/09/2021,15/10/2021,1,0.00000000000000,29.0000,29.00000000000000
59420331839,500000000217,507472901,PINTELFO,000001,ZKWH,,15/11/2021,16/10/2021,15/11/2021,0,0.00000000000000,31.0000,31.00000000000000
59420331839,500000000217,507472901,PINTELFO,000002,ZKW,,15/11/2021,16/10/2021,15/11/2021,0,0.00000000000000,31.0000,31.00000000000000
59420331839,500000000217,507472901,PINTELFO,000003,ZFP,,15/11/2021,16/10/2021,15/11/2021,1,0.00000000000000,31.0000,31.00000000000000
59180374197,500000000217,507472901,PINTELFO,000001,ZKWH,,14/12/2021,16/11/2021,14/12/2021,0,0.00000000000000,29.0000,29.00000000000000
59180374197,500000000217,507472901,PINTELFO,000002,ZKW,,14/12/2021,16/11/2021,14/12/2021,0,0.00000000000000,29.0000,29.00000000000000
59180374197,500000000217,507472901,PINTELFO,000003,ZFP,,14/12/2021,16/11/2021,14/12/2021,1,0.00000000000000,29.0000,29.00000000000000
57080590097,500000000217,507472901,PINTELFO,000001,ZKWH,,14/01/2022,15/12/2021,14/01/2022,0,0.00000000000000,31.0000,31.00000000000000
57080590097,500000000217,507472901,PINTELFO,000002,ZKW,,14/01/2022,15/12/2021,14/01/2022,0,0.00000000000000,31.0000,31.00000000000000
57080590097,500000000217,507472901,PINTELFO,000003,ZFP,,14/01/2022,15/12/2021,14/01/2022,1,0.00000000000000,31.0000,31.00000000000000
56480706717,500000000217,507472901,PINTELFO,000001,ZKWH,,14/02/2022,15/01/2022,14/02/2022,0,0.00000000000000,31.0000,31.00000000000000
56480706717,500000000217,507472901,PINTELFO,000002,ZKW,,14/02/2022,15/01/2022,14/02/2022,0,0.00000000000000,31.0000,31.00000000000000
56480706717,500000000217,507472901,PINTELFO,000003,ZFP,,14/02/2022,15/01/2022,14/02/2022,1,0.00000000000000,31.0000,31.00000000000000
56180762555,500000000217,507472901,PINTELFO,000001,ZKWH,,16/03/2022,15/02/2022,16/03/2022,0,0.00000000000000,30.0000,30.00000000000000
56180762555,500000000217,507472901,PINTELFO,000002,ZKW,,16/03/2022,15/02/2022,16/03/2022,0,0.00000000000000,30.0000,30.00000000000000
56180762555,500000000217,507472901,PINTELFO,000003,ZFP,,16/03/2022,15/02/2022,16/03/2022,1,0.00000000000000,30.0000,30.00000000000000
56660670014,500000000217,507472901,PINTELFO,000001,ZKWH,,14/05/2022,14/04/2022,14/05/2022,0,0.00000000000000,31.0000,31.00000000000000
56660670014,500000000217,507472901,PINTELFO,000002,ZKW,,14/05/2022,14/04/2022,14/05/2022,0,0.00000000000000,31.0000,31.00000000000000
56660670014,500000000217,507472901,PINTELFO,000003,ZFP,,14/05/2022,14/04/2022,14/05/2022,1,0.00000000000000,31.0000,31.00000000000000
56720674253,500000000217,507472901,PINTELFO,000001,ZKWH,,14/06/2022,15/05/2022,14/06/2022,2,0.00000000000000,31.0000,31.00000000000000
56720674253,500000000217,507472901,PINTELFO,000002,ZKW,,14/06/2022,15/05/2022,14/06/2022,0,0.00000000000000,31.0000,31.00000000000000
56720674253,500000000217,507472901,PINTELFO,000003,ZFP,,14/06/2022,15/05/2022,14/06/2022,1,0.00000000000000,31.0000,31.00000000000000
59600370001,500000000217,507472901,PINTELFO,000004,ZFP,,15/07/2022,15/06/2022,15/07/2022,1,0.00000000000000,31.0000,31.00000000000000
59600370001,500000000217,507472901,PINTELFO,000001,ZKWH,,15/07/2022,15/06/2022,14/07/2022,0,0.00000000000000,30.0000,30.00000000000000
59600370001,500000000217,507472901,PINTELFO,000002,ZKWH,,15/07/2022,15/07/2022,15/07/2022,0,0.00000000000000,1.0000,1.00000000000000
59600370001,500000000217,507472901,PINTELFO,000003,ZKW,,15/07/2022,15/06/2022,15/07/2022,0,0.00000000000000,31.0000,31.00000000000000
58340513259,500000000217,507472901,PINTELFO,000001,ZKWH,,15/08/2022,16/07/2022,15/08/2022,0,0.00000000000000,31.0000,31.00000000000000
58340513259,500000000217,507472901,PINTELFO,000002,ZKW,,15/08/2022,16/07/2022,15/08/2022,0,0.00000000000000,31.0000,31.00000000000000
58340513259,500000000217,507472901,PINTELFO,000003,ZFP,,15/08/2022,16/07/2022,15/08/2022,0,0.90000000000000,31.0000,31.90000000000000
56180841717,500000000217,507472901,PINTELFO,000001,ZKWH,,14/09/2022,16/08/2022,14/09/2022,0,0.00000000000000,30.0000,30.00000000000000
56180841717,500000000217,507472901,PINTELFO,000002,ZKW,,14/09/2022,16/08/2022,14/09/2022,0,0.00000000000000,30.0000,30.00000000000000
56180841717,500000000217,507472901,PINTELFO,000003,ZFP,,14/09/2022,16/08/2022,14/09/2022,0,0.90000000000000,30.0000,30.90000000000000
56000608978,600000363518,508315201,ST_01,000004,ZKW,,02/01/2021,03/12/2020,02/01/2021,11,0.13100000000000,31.0000,31.13100000000000
56000608978,600000363518,508315201,ST_01,000001,ZKWHP,,02/01/2021,03/12/2020,02/01/2021,206,0.40000000000000,31.0000,31.40000000000000
56000608978,600000363518,508315201,ST_01,000002,ZKWHV,,02/01/2021,03/12/2020,02/01/2021,84,0.80000000000000,31.0000,31.80000000000000
56000608978,600000363518,508315201,ST_01,000003,ZKWHR,,02/01/2021,03/12/2020,02/01/2021,637,0.00000000000000,31.0000,31.00000000000000
56000608978,600000363518,508315201,ST_01,000005,ZFP,,02/01/2021,03/12/2020,02/01/2021,0,0.76900000000000,31.0000,31.76900000000000
56180612616,600000363518,508315201,ST_01,000001,ZKWHP,,03/03/2021,02/02/2021,03/03/2021,323,0.70000000000000,30.0000,30.70000000000000
56180612616,600000363518,508315201,ST_01,000002,ZKWHV,,03/03/2021,02/02/2021,03/03/2021,62,0.00000000000000,30.0000,30.00000000000000
56180612616,600000363518,508315201,ST_01,000003,ZKWHR,,03/03/2021,02/02/2021,03/03/2021,779,0.30000000000000,30.0000,30.30000000000000
56180612616,600000363518,508315201,ST_01,000004,ZKW,,03/03/2021,02/02/2021,03/03/2021,14,0.06100000000000,30.0000,30.06100000000000
56180612616,600000363518,508315201,ST_01,000005,ZFP,,03/03/2021,02/02/2021,03/03/2021,0,0.78100000000000,30.0000,30.78100000000000
56960476599,600000363518,508315201,ST_01,000004,ZKWHV,,01/02/2021,15/01/2021,01/02/2021,44,0.76000000000000,18.0000,18.76000000000000
56960476599,600000363518,508315201,ST_01,000001,ZKWHP,,01/02/2021,03/01/2021,14/01/2021,134,0.20000000000000,12.0000,12.20000000000000
56960476599,600000363518,508315201,ST_01,000002,ZKWHP,,01/02/2021,15/01/2021,01/02/2021,201,0.30000000000000,18.0000,18.30000000000000
56960476599,600000363518,508315201,ST_01,000003,ZKWHV,,01/02/2021,03/01/2021,14/01/2021,29,0.84000000000000,12.0000,12.84000000000000
56960476599,600000363518,508315201,ST_01,000005,ZKWHR,,01/02/2021,03/01/2021,14/01/2021,288,0.96000000000000,12.0000,12.96000000000000
56960476599,600000363518,508315201,ST_01,000006,ZKWHR,,01/02/2021,15/01/2021,01/02/2021,433,0.44000000000000,18.0000,18.44000000000000
56960476599,600000363518,508315201,ST_01,000007,ZKW,,01/02/2021,03/01/2021,01/02/2021,12,0.77200000000000,30.0000,30.77200000000000
56960476599,600000363518,508315201,ST_01,000008,ZFP,,01/02/2021,03/01/2021,01/02/2021,0,0.78600000000000,30.0000,30.78600000000000
55880758722,600000363518,508315201,ST_01,000004,ZKW,,02/10/2021,02/09/2021,02/10/2021,1,0.80100000000000,31.0000,31.80100000000000
57320524366,600000363518,508315201,ST_01,000001,ZKWHP,,01/09/2021,02/08/2021,01/09/2021,429,0.20000000000000,31.0000,31.20000000000000
57320524366,600000363518,508315201,ST_01,000002,ZKWHV,,01/09/2021,02/08/2021,01/09/2021,92,0.60000000000000,31.0000,31.60000000000000
57320524366,600000363518,508315201,ST_01,000003,ZKWHR,,01/09/2021,02/08/2021,01/09/2021,"1,128",0.00000000000000,31.0000,31.00000000000000
57320524366,600000363518,508315201,ST_01,000004,ZKW,,01/09/2021,02/08/2021,01/09/2021,13,0.34800000000000,31.0000,31.34800000000000
57320524366,600000363518,508315201,ST_01,000005,ZFP,,01/09/2021,02/08/2021,01/09/2021,0,0.77000000000000,31.0000,31.77000000000000
55880758722,600000363518,508315201,ST_01,000001,ZKWHP,,02/10/2021,02/09/2021,02/10/2021,329,0.00000000000000,31.0000,31.00000000000000
55880758722,600000363518,508315201,ST_01,000002,ZKWHV,,02/10/2021,02/09/2021,02/10/2021,47,0.20000000000000,31.0000,31.20000000000000
55880758722,600000363518,508315201,ST_01,000003,ZKWHR,,02/10/2021,02/09/2021,02/10/2021,806,0.10000000000000,31.0000,31.10000000000000
55880758722,600000363518,508315201,ST_01,000005,ZFP,,02/10/2021,02/09/2021,02/10/2021,0,0.97200000000000,31.0000,31.97200000000000
56180621199,600000363518,508315201,ST_01,000004,ZKW,,01/04/2021,04/03/2021,01/04/2021,15,0.78900000000000,29.0000,29.78900000000000
56180621199,600000363518,508315201,ST_01,000001,ZKWHP,,01/04/2021,04/03/2021,01/04/2021,361,0.70000000000000,29.0000,29.70000000000000
56180621199,600000363518,508315201,ST_01,000002,ZKWHV,,01/04/2021,04/03/2021,01/04/2021,54,0.50000000000000,29.0000,29.50000000000000
56180621199,600000363518,508315201,ST_01,000003,ZKWHR,,01/04/2021,04/03/2021,01/04/2021,875,0.20000000000000,29.0000,29.20000000000000
56240627889,600000363518,508315201,ST_01,000003,ZKWHV,,02/05/2021,02/04/2021,14/04/2021,100,0.56120000000000,13.0000,13.56120000000000
56180621199,600000363518,508315201,ST_01,000005,ZFP,,01/04/2021,04/03/2021,01/04/2021,0,0.79200000000000,29.0000,29.79200000000000
56240627889,600000363518,508315201,ST_01,000001,ZKWHP,,02/05/2021,02/04/2021,14/04/2021,213,0.78700000000000,13.0000,13.78700000000000
56240627889,600000363518,508315201,ST_01,000002,ZKWHP,,02/05/2021,15/04/2021,02/05/2021,296,0.01300000000000,18.0000,18.01300000000000
56240627889,600000363518,508315201,ST_01,000004,ZKWHV,,02/05/2021,15/04/2021,02/05/2021,139,0.23880000000000,18.0000,18.23880000000000
56240627889,600000363518,508315201,ST_01,000005,ZKWHR,,02/05/2021,02/04/2021,14/04/2021,495,0.50960000000000,13.0000,13.50960000000000
56240627889,600000363518,508315201,ST_01,000006,ZKWHR,,02/05/2021,15/04/2021,02/05/2021,686,0.09040000000000,18.0000,18.09040000000000
56240627889,600000363518,508315201,ST_01,000007,ZKW,,02/05/2021,02/04/2021,02/05/2021,12,0.39100000000000,31.0000,31.39100000000000
56240627889,600000363518,508315201,ST_01,000008,ZFP,,02/05/2021,02/04/2021,02/05/2021,0,0.82300000000000,31.0000,31.82300000000000
59720266283,600000363518,508315201,ST_01,000004,ZKW,,01/06/2021,03/05/2021,01/06/2021,15,0.09100000000000,30.0000,30.09100000000000
59720266283,600000363518,508315201,ST_01,000001,ZKWHP,,01/06/2021,03/05/2021,01/06/2021,599,0.30000000000000,30.0000,30.30000000000000
59720266283,600000363518,508315201,ST_01,000002,ZKWHV,,01/06/2021,03/05/2021,01/06/2021,233,0.40000000000000,30.0000,30.40000000000000
59720266283,600000363518,508315201,ST_01,000003,ZKWHR,,01/06/2021,03/05/2021,01/06/2021,"1,341",0.80000000000000,30.0000,30.80000000000000
59720266283,600000363518,508315201,ST_01,000005,ZFP,,01/06/2021,03/05/2021,01/06/2021,0,0.82700000000000,30.0000,30.82700000000000
57560456012,600000363518,508315201,ST_01,000001,ZKWHP,,01/07/2021,02/06/2021,01/07/2021,320,0.30000000000000,30.0000,30.30000000000000
57560456012,600000363518,508315201,ST_01,000002,ZKWHV,,01/07/2021,02/06/2021,01/07/2021,50,0.60000000000000,30.0000,30.60000000000000
57560456012,600000363518,508315201,ST_01,000003,ZKWHR,,01/07/2021,02/06/2021,01/07/2021,931,0.30000000000000,30.0000,30.30000000000000
57560456012,600000363518,508315201,ST_01,000004,ZKW,,01/07/2021,02/06/2021,01/07/2021,13,0.78000000000000,30.0000,30.78000000000000
57560456012,600000363518,508315201,ST_01,000005,ZFP,,01/07/2021,02/06/2021,01/07/2021,0,0.79800000000000,30.0000,30.79800000000000
55641308145,600000363518,508315201,ST_01,000006,ZKWHR,,01/08/2021,15/07/2021,01/08/2021,647,0.65170000000000,18.0000,18.65170000000000
55641308145,600000363518,508315201,ST_01,000001,ZKWHP,,01/08/2021,02/07/2021,14/07/2021,187,0.57740000000000,13.0000,13.57740000000000
55641308145,600000363518,508315201,ST_01,000002,ZKWHP,,01/08/2021,15/07/2021,01/08/2021,259,0.72260000000000,18.0000,18.72260000000000
55641308145,600000363518,508315201,ST_01,000003,ZKWHV,,01/08/2021,02/07/2021,14/07/2021,34,0.09350000000000,13.0000,13.09350000000000
55641308145,600000363518,508315201,ST_01,000004,ZKWHV,,01/08/2021,15/07/2021,01/08/2021,47,0.20650000000000,18.0000,18.20650000000000
55641308145,600000363518,508315201,ST_01,000005,ZKWHR,,01/08/2021,02/07/2021,14/07/2021,467,0.74830000000000,13.0000,13.74830000000000
55641308145,600000363518,508315201,ST_01,000007,ZKW,,01/08/2021,02/07/2021,01/08/2021,15,0.30000000000000,31.0000,31.30000000000000
55641308145,600000363518,508315201,ST_01,000008,ZFP,,01/08/2021,02/07/2021,01/08/2021,0,0.78500000000000,31.0000,31.78500000000000
56120836298,600000363518,508315201,ST_01,000001,ZKWHP,,01/09/2022,02/08/2022,01/09/2022,140,0.20000000000000,31.0000,31.20000000000000
56120836298,600000363518,508315201,ST_01,000002,ZKWHV,,01/09/2022,02/08/2022,01/09/2022,156,0.40000000000000,31.0000,31.40000000000000
56120836298,600000363518,508315201,ST_01,000003,ZKWHR,,01/09/2022,02/08/2022,01/09/2022,"1,087",0.50000000000000,31.0000,31.50000000000000
56120836298,600000363518,508315201,ST_01,000004,ZKW,,01/09/2022,02/08/2022,01/09/2022,14,0.47200000000000,31.0000,31.47200000000000
56120836298,600000363518,508315201,ST_01,000005,ZFP,,01/09/2022,02/08/2022,01/09/2022,0,0.89200000000000,31.0000,31.89200000000000
56360823464,600000049184,508315501,ST_01,000001,ZKWHP,,01/11/2022,02/10/2022,01/11/2022,65,0.10000000000000,31.0000,31.10000000000000
56360823464,600000049184,508315501,ST_01,000002,ZKWHV,,01/11/2022,02/10/2022,01/11/2022,64,0.10000000000000,31.0000,31.10000000000000
56360823464,600000049184,508315501,ST_01,000003,ZKWHR,,01/11/2022,02/10/2022,01/11/2022,373,0.00000000000000,31.0000,31.00000000000000
56360823464,600000049184,508315501,ST_01,000004,ZKW,,01/11/2022,02/10/2022,01/11/2022,2,0.90800000000000,31.0000,31.90800000000000
56360823464,600000049184,508315501,ST_01,000005,ZFP,,01/11/2022,02/10/2022,01/11/2022,1,0.00000000000000,31.0000,31.00000000000000
58700395519,600000363518,508315201,ST_01,000005,ZKWHR,,01/11/2021,03/10/2021,14/10/2021,322,0.48000000000000,12.0000,12.48000000000000
58700395519,600000363518,508315201,ST_01,000001,ZKWHP,,01/11/2021,03/10/2021,14/10/2021,143,0.88000000000000,12.0000,12.88000000000000
58700395519,600000363518,508315201,ST_01,000002,ZKWHP,,01/11/2021,15/10/2021,01/11/2021,215,0.82000000000000,18.0000,18.82000000000000
58700395519,600000363518,508315201,ST_01,000003,ZKWHV,,01/11/2021,03/10/2021,14/10/2021,34,0.88000000000000,12.0000,12.88000000000000
